athleteID,age,sex,height,weight
33662,21,M,191,80
33663,26,M,188,84
33664,37,F,165,63
33665,29,M,205,85
33666,21,F,163,66
33667,28,M,198,92
33668,30,F,173,61
33669,35,M,181,74
33670,25,M,183,84
33671,31,M,173,60
33672,34,M,188,89
33673,18,F,173,57
33674,45,M,175,69
33675,45,M,175,69
33676,32,F,190,90
33677,33,M,170,70
33678,28,M,196,104
33679,28,F,182,73
33680,21,M,191,86
33681,28,M,180,76
33682,24,M,197,99
33683,21,M,198,81
33684,25,M,206,100
33685,24,F,172,63
33686,26,F,173,64
33687,35,M,181,80
33688,29,F,169,64
33689,33,M,190,78
33690,27,M,186,83
33691,27,M,186,83
33692,21,F,170,70
33693,26,M,193,96
33694,34,F,164,60
33695,27,M,178,70
33696,17,M,193,82
33697,26,M,181,91
33698,28,F,163,58
33699,27,M,194,95
33700,25,M,186,79
33701,24,M,194,90
33702,26,M,172,85
33703,27,M,198,83
33704,21,M,187,98
33705,23,M,168,77
33706,20,F,155,53
33707,32,M,182,79
33708,22,F,182,70
33709,25,M,170,66
33710,29,F,177,73
33711,21,M,163,56
33712,27,M,185,79
33713,25,M,183,70
33714,27,M,163,62
33715,32,M,197,89
33716,39,F,168,58
33717,29,F,160,56
33718,30,F,178,54
33719,24,M,200,89
33720,21,M,186,90
33721,33,M,183,94
33722,30,M,181,68
33723,26,M,191,82
33724,18,F,172,54
33725,27,M,193,80
33726,21,F,169,65
33727,23,F,169,80
33728,32,M,178,73
33729,30,M,188,100
33730,24,F,175,67
33731,25,M,196,80
33732,26,M,173,69
33733,25,F,179,76
33734,21,M,179,70
33735,27,F,171,57
33736,34,M,172,65
33737,33,M,190,120
33738,33,M,180,74
33739,30,M,193,93
33740,33,M,181,145
33741,35,M,188,76
33742,31,F,178,61
33743,24,M,188,98
33744,22,F,182,75
33745,21,F,170,60
33746,21,F,170,60
33747,21,F,170,60
33748,21,F,176,65
33749,21,F,176,65
33750,18,F,185,75
33751,29,M,196,93
33752,22,F,179,60
33753,31,F,168,65
33754,24,F,179,61
33755,28,M,180,82
33756,24,F,164,53
33757,46,M,167,73
33758,40,M,188,84
33759,22,M,173,68
33760,23,M,185,73
33761,45,M,175,65
33762,28,M,206,108
33763,35,F,188,85
33764,26,F,180,69
33765,16,F,180,70
33766,31,M,198,115
33767,32,M,193,93
33768,24,M,168,66
33769,38,F,170,55
33770,20,M,188,78
33771,23,F,165,64.5
33772,23,M,183,82
33773,22,F,156,58
33774,21,F,165,63
33775,22,F,173,63
33776,25,F,166,60
33777,26,F,195,65
33778,25,F,185,65
33779,28,F,184,83
33780,17,F,176,56
33781,26,F,185,79
33782,25,F,161,52
33783,20,M,178,81
33784,28,F,178,65
33785,26,F,180,74
33786,28,M,187,83
33787,33,M,198,114
33788,25,M,168,58
33789,26,F,174,68
33790,23,M,198,83
33791,23,M,192,80
33792,23,M,183,72
33793,22,F,180,70
33794,27,F,172,66
33795,31,M,185,104
33796,23,F,163,59
33797,49,M,173,77
33798,22,M,182,75
33799,21,M,188,90
33800,21,F,164,69
33801,16,F,150,47
33802,29,F,158,49
33803,28,F,170,66
33804,30,M,183,75
33805,21,F,178,77
33806,31,F,164,56
33807,20,F,183,66
33808,20,F,183,66
33809,23,F,178,70
33810,29,M,191,89
33811,24,M,185,84
33812,25,M,194,105
33813,34,F,180,79
33814,19,M,184,76
33815,26,F,184,78
33816,27,F,180,80
33817,23,F,177,
33818,27,F,161,48
33819,21,M,168,66
33820,23,M,173,71
33821,31,F,170,61
33822,22,M,168,53
33823,24,M,170,64
33824,25,F,186,72
33825,29,F,170,70
33826,27,F,175,69
33827,25,F,166,65
33828,20,M,176,68
33829,23,F,167,67
33830,22,F,174,69
33831,28,M,183,105
33832,21,F,173,61
33833,21,F,173,61
33834,21,F,173,61
33835,29,M,196,100
33836,23,M,179,73
33837,25,M,175,60
33838,29,F,177,76
33839,36,F,167,60
33840,27,F,182,80
33841,22,M,196,92
33842,24,M,170,64
33843,26,M,171,66
33844,20,F,157,48
33845,35,M,178,92
33846,29,M,193,90
33847,30,M,205,105
33848,23,M,182,78
33849,35,M,196,94
33850,24,F,166,65
33851,24,F,180,60
33852,24,F,180,60
33853,21,F,183,75
33854,30,F,170,68
33855,21,M,187,75
33856,25,M,183,146
33857,31,F,171,63
33858,28,M,173,78
33859,29,F,202,85
33860,24,M,188,93
33861,25,F,177,69.5
33862,27,F,165,65
33863,24,F,175,61
33864,24,F,175,61
33865,23,M,197,95
33866,23,M,197,95
33867,20,M,196,98
33868,26,F,183,80
33869,21,M,186,90
33870,26,F,183,66
33871,20,M,181,68
33872,22,F,177,72
33873,28,M,178,68
33874,19,F,177,51
33875,20,M,196,93
33876,40,M,176,65
33877,22,M,189,78
33878,22,M,189,78
33879,22,M,189,78
33880,24,F,190,78
33881,21,F,177,57
33882,22,F,171,55
33883,19,F,169,61
33884,26,M,174,68
33885,23,M,186,77
33886,32,F,186,77
33887,32,F,186,77
33888,29,F,184,79
33889,26,M,182,75
33890,26,F,168,57
33891,24,F,181,69
33892,31,F,176,61
33893,25,M,199,105
33894,21,F,170,62
33895,30,M,198,96
33896,25,M,188,78
33897,25,M,188,78
33898,24,M,180,62
33899,23,M,178,58
33900,23,M,178,58
33901,17,F,145,37
33902,32,F,146,48
33903,26,M,163,64
33904,21,F,170,60
33905,24,F,176,77
33906,36,M,179,86
33907,22,F,182,72
33908,32,F,166,58
33909,21,F,176,68
33910,29,F,186,70
33911,27,M,190,132
33912,33,F,166,55
33913,27,F,158,63
33914,22,F,172,57
33915,35,M,188,95
33916,22,M,198,90
33917,22,M,198,90
33918,24,F,165,58
33919,29,M,190,88
33920,34,M,185,78
33921,26,F,183,70
33922,29,M,188,84
33923,29,M,188,84
33924,27,F,185,72
33925,29,M,190,120
33926,19,M,180,68
33927,24,M,187,90
33928,25,M,168,60
33929,26,F,175,60
33930,23,M,170,69
33931,24,M,177,74
33932,32,M,197,89
33933,21,F,196,75
33934,23,F,173,68
33935,22,M,183,70
33936,24,F,175,66
33937,23,M,188,80
33938,23,M,188,80
33939,33,F,188,81
33940,47,M,183,72
33941,47,F,178,63
33942,26,M,188,90
33943,36,F,182,67
33944,27,F,177,68
33945,29,M,190,102
33946,24,M,172,74
33947,26,M,185,96
33948,32,M,186,110
33949,28,F,164,52
33950,24,M,167,60
33951,32,F,184,85
33952,27,F,160,48
33953,24,M,190,78
33954,27,F,186,77
33955,23,M,176,83
33956,27,M,166,58
33957,25,F,180,130
33958,41,F,183,68
33959,41,F,183,68
33960,41,F,183,68
33961,30,M,180,80
33962,26,M,198,86
33963,29,M,192,97
33964,38,F,164,59
33965,20,M,161,77
33966,26,M,184,90
33967,26,F,170,126
33968,23,M,180,75
33969,27,M,180,77
33970,32,M,193,94
33971,18,F,178,56
33972,25,F,168,66
33973,23,F,175,61
33974,33,M,183,98
33975,30,M,177,66
33976,31,M,186,90
33977,36,F,173,55
33978,22,M,169,60
33979,19,M,160,54
33980,19,M,160,54
33981,30,M,160,66
33982,22,M,170,68
33983,25,M,193,94
33984,29,F,160,70
33985,26,F,174,72
33986,22,M,176,60
33987,30,M,181,77
33988,27,M,178,86
33989,22,F,167,57
33990,22,M,183,84
33991,25,M,177,86
33992,32,F,180,62
33993,25,F,179,63
33994,22,F,185,75
33995,36,F,173,66
33996,25,F,169,80
33997,32,F,172,55
33998,19,F,185,71
33999,27,M,205,92
34000,38,F,176,59
34001,26,F,166,63
34002,40,F,172,56
34003,40,F,172,56
34004,26,M,182,85
34005,24,F,178,95
34006,26,F,178,67
34007,28,F,186,73
34008,24,F,173,59
34009,24,M,193,95
34010,24,M,193,95
34011,22,M,176,78
34012,25,M,172,66
34013,23,M,191,89
34014,24,M,201,96
34015,21,M,193,96
34016,33,M,201,105
34017,21,M,184,69
34018,25,F,175,75
34019,29,F,182,67
34020,24,M,160,55
34021,27,M,180,75
34022,23,M,196,94
34023,37,M,191,90
34024,30,F,165,55
34025,26,M,183,79
34026,25,F,178,75
34027,26,F,175,64
34028,34,F,164,54
34029,34,F,164,54
34030,31,M,188,77
34031,27,F,174,68
34032,28,F,163,79
34033,24,F,193,71
34034,26,M,189,89
34035,27,F,188,78
34036,28,M,178,76
34037,23,M,210,90
34038,30,F,166,56
34039,31,M,191,102
34040,25,F,172,63
34041,23,M,158,55
34042,21,F,169,59
34043,34,M,187,98
34044,33,F,164,58
34045,24,M,202,91
34046,24,M,202,91
34047,26,M,193,96
34048,27,F,165,59
34049,30,F,179,70
34050,30,F,179,70
34051,29,F,190,73
34052,25,F,165,53
34053,25,M,190,90
34054,25,M,190,90
34055,29,M,201,100
34056,29,F,191,73
34057,20,M,191,86
34058,29,M,170,67
34059,19,M,171,73
34060,24,M,175,78
34061,24,M,175,78
34062,20,F,177,72
34063,24,F,187,72
34064,28,F,155,63
34065,30,M,192,85
34066,30,M,192,85
34067,24,F,172,58
34068,29,F,166,60
34069,29,F,166,60
34070,15,F,137,28
34071,15,F,137,28
34072,20,F,190,90
34073,21,M,163,51
34074,18,F,170,61
34075,18,F,170,61
34076,32,M,176,70
34077,32,F,168,64
34078,24,M,188,71
34079,24,M,188,71
34080,29,M,181,77
34081,23,M,194,91
34082,25,F,167,64
34083,26,F,175,78
34084,23,M,183,79
34085,23,M,185,99
34086,31,F,176,68
34087,23,M,188,82
34088,23,M,188,82
34089,19,F,182,65
34090,26,F,175,68
34091,26,M,196,100
34092,27,M,175,70
34093,30,M,184,77
34094,28,M,190,93
34095,18,F,170,64
34096,24,F,191,77
34097,39,F,169,66
34098,39,F,169,66
34099,23,M,176,72
34100,26,M,175,74
34101,31,M,207,105
34102,31,M,195,94
34103,27,M,191,96
34104,28,F,160,48
34105,27,F,165,58
34106,33,M,177,70
34107,21,F,174,65
34108,30,M,179,73
34109,27,M,180,75
34110,29,M,191,89
34111,25,F,175,69
34112,28,M,190,82
34113,28,M,190,82
34114,22,M,201,91
34115,23,M,193,91
34116,19,F,,
34117,29,F,169,63
34118,25,M,185,84
34119,24,M,191,95
34120,22,M,188,75
34121,26,F,175,70
34122,22,F,170,64
34123,22,F,170,64
34124,32,M,189,98
34125,28,F,185,75
34126,26,F,168,57
34127,25,M,183,68
34128,27,F,178,75
34129,28,M,183,64
34130,22,F,171,63
34131,23,F,178,70
34132,28,F,178,62
34133,23,M,178,79
34134,24,M,180,80
34135,23,F,174,64
34136,25,M,172,70
34137,24,F,170,54
34138,21,F,162,66
34139,33,F,166,50
34140,31,M,191,89
34141,27,F,170,63
34142,21,F,167,51
34143,16,F,152,50
34144,22,F,167,52
34145,22,F,167,52
34146,24,F,182,78
34147,30,F,168,63
34148,25,M,183,92
34149,25,M,183,92
34150,26,F,182,80
34151,32,F,158,52
34152,23,M,163,52
34153,23,M,163,52
34154,27,F,178,60
34155,18,F,168,55
34156,20,F,176,60
34157,17,F,168,56
34158,26,F,166,57
34159,21,F,195,75
34160,19,F,190,79
34161,28,M,181,88
34162,21,F,193,68
34163,24,F,165,58
34164,23,F,171,55
34165,23,M,175,74
34166,28,F,183,75
34167,28,M,160,54
34168,28,M,160,54
34169,28,M,160,54
34170,24,M,178,78
34171,24,F,173,77
34172,15,F,150,35
34173,15,F,150,35
34174,15,F,150,35
34175,23,F,175,68
34176,21,M,175,56
34177,25,F,169,55
34178,25,F,169,55
34179,20,F,167,74
34180,29,F,170,59
34181,25,M,172,66
34182,22,F,158,53
34183,22,M,,
34184,25,F,157,55
34185,26,M,178,72
34186,24,M,165,59
34187,22,F,166,62
34188,22,F,166,62
34189,23,F,167,53
34190,23,M,166,60
34191,23,F,162,63
34192,23,F,162,63
34193,30,M,175,75
34194,23,M,174,74
34195,33,M,176,74
34196,23,F,173,72
34197,23,F,173,72
34198,26,M,181,75
34199,32,M,189,98
34200,23,M,185,89
34201,25,M,183,87
34202,27,F,169,63
34203,27,F,169,63
34204,21,M,189,77
34205,28,F,180,72
34206,33,F,175,65
34207,24,F,172,50
34208,22,F,183,105
34209,23,F,183,72
34210,25,M,161,62
34211,27,F,170,55
34212,26,M,188,81
34213,19,F,185,80
34214,23,F,162,58
34215,24,F,172,63
34216,26,F,168,54
34217,26,F,168,54
34218,25,M,200,111
34219,17,F,176,63
34220,26,F,196,70
34221,19,F,174,68
34222,25,F,164,57
34223,27,M,187,100
34224,25,M,190,75
34225,29,F,162,45
34226,20,M,158,48
34227,29,F,182,73
34228,28,F,165,59
34229,24,F,180,70
34230,19,F,165,55
34231,23,M,187,79
34232,17,F,179,68
34233,23,M,183,75
34234,21,F,173,55
34235,25,F,163,72
34236,20,M,158,55
34237,20,M,158,55
34238,20,M,158,55
34239,27,M,165,49
34240,33,F,176,85
34241,21,M,177,68
34242,19,F,173,55
34243,19,F,176,62
34244,23,F,172,59
34245,27,M,190,110
34246,23,F,168,67
34247,28,M,171,55
34248,28,M,171,55
34249,34,M,178,80
34250,32,M,179,72
34251,35,F,165,60
34252,31,F,165,52
34253,26,F,180,80
34254,19,F,163,50
34255,25,M,190,100
34256,31,M,185,89
34257,29,F,162,55
34258,30,F,172,58
34259,27,M,186,60
34260,38,F,165,58
34261,24,M,176,70
34262,32,M,181,73
34263,32,M,181,73
34264,29,F,160,57
34265,34,F,166,54
34266,21,F,172,73
34267,21,F,172,73
34268,21,F,172,73
34269,25,M,186,84
34270,22,F,170,66
34271,30,M,189,76
34272,28,F,166,56
34273,24,M,188,88
34274,43,F,163,55
34275,33,F,167,62
34276,22,M,173,76
34277,30,M,179,102
34278,29,F,168,64
34279,29,F,168,64
34280,29,F,168,64
34281,29,F,168,64
34282,29,F,168,64
34283,36,M,178,65
34284,36,M,178,65
34285,20,M,184,81
34286,30,F,167,58
34287,24,F,170,63
34288,30,F,175,71
34289,33,M,180,86
34290,36,M,186,90
34291,21,M,185,77
34292,23,M,182,76
34293,23,F,161,57
34294,37,M,188,95
34295,25,M,183,94
34296,35,M,182,100
34297,29,F,173,75
34298,21,F,166,52
34299,21,F,166,52
34300,24,F,163,68
34301,24,M,180,86
34302,25,M,167,59
34303,19,M,173,63
34304,19,M,173,63
34305,29,M,173,73
34306,23,F,169,66
34307,18,M,183,68
34308,27,F,173,67
34309,27,M,169,65
34310,26,F,163,61
34311,23,M,179,74
34312,22,M,180,90
34313,46,F,168,61
34314,26,F,160,65
34315,23,F,160,49
34316,27,M,188,86
34317,27,M,188,86
34318,33,M,181,82
34319,32,M,184,89
34320,29,M,178,66
34321,29,M,178,66
34322,24,F,165,56
34323,25,F,173,56
34324,23,F,168,58
34325,23,F,168,55
34326,23,F,168,55
34327,20,M,185,92
34328,33,M,178,86
34329,19,F,168,58
34330,22,F,178,73
34331,25,M,178,75
34332,24,M,185,72
34333,26,M,186,79
34334,41,M,179,89
34335,26,F,175,78
34336,26,M,178,79
34337,24,M,179,
34338,22,M,181,80
34339,31,M,194,83
34340,25,M,183,88
34341,24,F,164,58
34342,31,M,184,95
34343,19,F,164,63
34344,21,M,183,73
34345,21,M,174,57
34346,33,F,169,64
34347,19,F,175,61
34348,22,F,183,76
34349,24,F,171,61
34350,24,M,193,100
34351,24,M,177,80
34352,30,F,158,48
34353,27,M,183,99
34354,28,F,167,66
34355,28,F,167,66
34356,19,F,167,56
34357,34,M,179,68
34358,21,F,174,62
34359,30,M,170,70
34360,33,F,175,66
34361,33,F,175,66
34362,27,M,185,71
34363,27,M,185,71
34364,33,M,186,88
34365,26,F,157,60
34366,20,M,164,57
34367,23,F,163,58
34368,23,F,163,58
34369,30,M,183,92
34370,25,M,175,71
34371,25,M,175,71
34372,23,M,175,73
34373,40,M,181,75
34374,19,M,183,82
34375,25,M,187,80
34376,30,F,168,56
34377,30,F,168,56
34378,29,M,191,97
34379,26,M,180,94
34380,32,M,180,76
34381,32,M,180,76
34382,32,F,163,63
34383,26,F,162,56.5
34384,23,F,170,68
34385,24,M,183,75
34386,24,M,183,75
34387,32,F,159,49
34388,22,F,162,60
34389,22,M,179,60
34390,38,M,180,69
34391,25,F,182,78
34392,25,F,182,78
34393,29,M,178,104
34394,22,F,169,63
34395,23,F,162,57
34396,26,F,172,60
34397,26,F,178,76
34398,37,F,175,72
34399,24,F,170,77
34400,32,M,172,67
34401,28,F,157,54
34402,32,M,185,95
34403,22,F,157,60
34404,27,M,183,95
34405,21,F,170,78
34406,24,M,173,59
34407,23,M,185,74
34408,23,M,185,86
34409,24,M,185,83
34410,24,M,182,73
34411,24,M,182,73
34412,27,M,185,75
34413,25,M,188,83
34414,21,F,162,
34415,21,M,193,107
34416,23,M,183,100
34417,20,F,170,67
34418,31,M,187,91
34419,23,F,162,56
34420,22,F,162,60
34421,22,F,162,60
34422,21,M,180,82
34423,31,M,177,80
34424,24,M,186,90
34425,19,F,166,69
34426,25,M,165,65
34427,23,F,168,69
34428,26,M,185,88
34429,35,F,170,71
34430,28,M,188,84
34431,25,M,188,92
34432,22,M,183,92
34433,25,F,170,61
34434,29,F,162,53
34435,25,F,178,75
34436,25,F,178,75
34437,19,M,174,60
34438,19,F,165,47
34439,28,F,173,62
34440,33,M,185,85
34441,26,M,183,69
34442,20,F,180,79
34443,23,F,165,61
34444,25,M,180,63
34445,26,M,189,92
34446,35,M,179,81.5
34447,28,F,162,55
34448,30,M,182,88
34449,30,M,182,88
34450,31,M,176,68
34451,27,F,173,59
34452,27,F,173,59
34453,27,F,173,59
34454,23,M,185,80
34455,23,M,185,80
34456,28,M,172,60
34457,28,F,170,61
34458,24,M,184,74
34459,19,M,183,79
34460,27,M,186,86
34461,33,F,174,65
34462,28,M,183,85
34463,32,F,168,58
34464,32,F,168,58
34465,31,M,196,116
34466,31,M,196,116
34467,25,F,180,67
34468,25,F,180,67
34469,28,F,159,60
34470,27,F,175,72
34471,22,M,185,77
34472,20,F,168,70
34473,20,F,168,70
34474,23,M,178,65
34475,22,M,188,75
34476,36,M,188,100
34477,36,M,188,100
34478,34,M,185,93
34479,31,F,161,54
34480,23,F,152,59
34481,32,M,188,100
34482,18,F,154,46
34483,23,M,168,60
34484,23,M,168,60
34485,20,M,173,60
34486,20,M,173,60
34487,20,M,173,60
34488,20,F,165,62
34489,21,M,178,70
34490,21,M,178,70
34491,36,M,183,88.5
34492,32,M,189,88
34493,25,M,186,85
34494,27,F,160,52
34495,39,F,163,64
34496,22,F,186,80
34497,28,M,184,85
34498,27,M,177,75
34499,28,F,165,60
34500,24,M,175,72
34501,20,M,190,90
34502,33,M,180,67
34503,30,M,180,62
34504,38,F,169,66
34505,30,M,190,93
34506,32,M,185,92
34507,24,M,188,73
34508,27,F,163,63
34509,32,M,174,65
34510,30,F,176,65
34511,22,M,181,78
34512,25,M,168,62
34513,30,M,193,100
34514,25,F,168,64
34515,25,F,168,64
34516,30,M,188,95
34517,20,M,172,75
34518,43,M,185,93
34519,22,F,173,75
34520,27,M,192,100
34521,28,F,165,70
34522,26,F,172,68
34523,26,F,172,68
34524,32,M,170,55
34525,32,M,170,55
34526,26,F,178,66
34527,22,F,173,59
34528,28,F,166,68
34529,31,M,188,98
34530,33,M,180,78
34531,25,F,170,82
34532,29,M,183,86
34533,25,F,175,67
34534,32,M,188,91
34535,32,M,188,91
34536,32,M,188,91
34537,29,M,188,76
34538,20,M,177,80
34539,20,M,177,80
34540,22,M,168,75
34541,28,M,188,90
34542,30,M,175,75
34543,30,F,173,77
34544,23,M,184,67
34545,23,M,176,72
34546,31,M,188,84
34547,24,M,183,81
34548,31,M,180,96
34549,31,F,178,72
34550,28,F,174,62
34551,27,M,189,93
34552,27,M,172,70
34553,25,M,193,93
34554,35,M,179,85
34555,24,F,171,68
34556,31,M,180,60
34557,23,F,166,58
34558,23,F,166,58
34559,23,F,166,58
34560,36,M,185,91
34561,28,M,184,85
34562,27,F,170,58
34563,43,F,174,70
34564,24,M,185,82
34565,24,M,185,82
34566,24,M,185,82
34567,24,M,185,82
34568,30,M,184,75
34569,32,F,163,68
34570,27,M,173,68
34571,27,M,173,68
34572,27,M,173,68
34573,22,M,188,107
34574,29,M,181,70
34575,29,M,181,70
34576,29,M,181,70
34577,29,M,188,99
34578,30,F,180,77
34579,29,F,170,77
34580,30,F,160,46
34581,20,M,184,78
34582,25,M,170,89
34583,17,F,168,58
34584,17,F,168,58
34585,28,F,170,81
34586,25,M,180,86
34587,36,M,180,79.5
34588,24,F,166,67
34589,24,M,190,95
34590,28,M,175,80
34591,26,M,192,
34592,27,M,181,83
34593,26,M,176,82
34594,21,M,165,60
34595,35,M,180,70
34596,28,F,168,76
34597,26,M,191,97
34598,20,M,165,61
34599,27,M,178,72
34600,21,F,164,59
34601,18,F,169,72
34602,35,M,198,100
34603,25,M,181,100
34604,34,F,163,55
34605,36,M,178,89
34606,20,F,164,70
34607,21,M,183,74
34608,31,F,163,65
34609,20,F,165,70
34610,25,M,182,88
34611,20,F,170,67
34612,25,F,171,66
34613,30,M,179,72
34614,21,F,170,61
34615,21,F,170,61
34616,25,M,180,88
34617,27,M,192,85
34618,31,F,169,63
34619,23,F,160,49
34620,24,M,185,83
34621,24,F,160,53
34622,24,M,183,95
34623,30,F,175,86
34624,29,M,183,102
34625,34,M,188,93
34626,26,M,182,89
34627,22,M,188,95
34628,18,M,178,60
34629,31,F,166,58
34630,31,F,166,58
34631,28,F,172,66
34632,22,F,171,53
34633,22,F,171,53
34634,22,F,171,53
34635,29,F,162,52
34636,29,F,162,52
34637,35,M,190,93
34638,30,F,164,58
34639,26,F,153,48
34640,21,F,175,71
34641,28,F,172,66
34642,20,M,182,64
34643,20,M,182,64
34644,20,M,182,64
34645,25,M,193,96
34646,31,F,163,66
34647,32,M,181,65
34648,24,M,190,100
34649,39,M,182,91
34650,22,M,178,65
34651,22,M,178,65
34652,28,M,183,76
34653,31,F,160,45
34654,22,M,185,82
34655,24,M,180,90
34656,26,M,174,82
34657,27,F,172,60
34658,27,M,187,85
34659,27,M,187,85
34660,29,F,165,62
34661,23,F,162,54
34662,32,F,168,59
34663,32,M,182,77
34664,30,F,163,76
34665,29,M,183,67
34666,29,M,183,67
34667,29,M,183,67
34668,19,F,163,62
34669,19,F,163,62
34670,31,F,175,71
34671,25,M,193,93
34672,22,F,165,62
34673,24,M,183,93
34674,32,M,177,62
34675,28,F,169,53
34676,33,M,176,75
34677,30,M,181,73
34678,34,M,182,80
34679,34,M,182,80
34680,21,F,161,56
34681,25,M,174,72
34682,25,M,185,91
34683,27,M,189,
34684,36,F,165,59
34685,24,M,185,77
34686,24,M,185,77
34687,24,M,185,77
34688,27,M,189,100
34689,27,M,189,100
34690,27,M,189,100
34691,23,F,175,65
34692,30,M,174,72
34693,32,F,164,70
34694,35,F,162,55
34695,23,M,165,59
34696,30,M,186,80
34697,30,M,186,80
34698,23,F,170,60
34699,25,F,174,71
34700,35,M,180,91
34701,30,M,193,102
34702,23,F,170,66
34703,34,M,177,84
34704,21,M,188,95
34705,29,M,185,100
34706,30,M,179,75
34707,29,M,173,73
34708,29,M,173,73
34709,24,M,186,84
34710,20,M,182,75
34711,29,M,182,83
34712,29,M,182,83
34713,19,F,165,70
34714,24,F,169,65
34715,31,M,181,64
34716,38,M,185,
34717,30,F,175,73
34718,24,M,168,60
34719,24,M,168,60
34720,24,F,168,63
34721,19,F,166,70
34722,22,F,167,63
34723,24,F,173,70
34724,34,F,168,59
34725,20,F,165,53
34726,28,F,168,70
34727,29,M,195,105
34728,24,F,174,66
34729,25,F,164,65
34730,24,F,167,60
34731,24,F,167,60
34732,24,F,167,60
34733,21,M,189,72
34734,22,F,168,67
34735,24,M,193,104
34736,24,M,170,86
34737,29,F,163,62
34738,33,M,185,91
34739,23,M,175,70
34740,22,M,175,73
34741,26,M,193,100
34742,31,F,178,77
34743,33,F,173,60
34744,27,F,173,60
34745,21,M,178,73
34746,30,F,170,62
34747,31,F,172,75
34748,20,F,173,61
34749,23,F,168,65
34750,24,F,167,65
34751,25,F,174,66
34752,23,F,183,80
34753,31,F,168,66
34754,31,F,168,66
34755,30,F,170,60
34756,21,F,160,58
34757,36,M,177,75
34758,27,F,162,60
34759,18,F,165,62
34760,18,F,165,62
34761,23,F,160,52
34762,36,M,181,88
34763,35,M,189,102
34764,28,M,185,94
34765,27,M,182,86
34766,20,F,160,62
34767,19,M,161,62
34768,19,M,161,62
34769,21,M,188,87
34770,24,M,194,104
34771,27,F,172,72
34772,29,F,164,51
34773,27,F,193,120
34774,29,M,189,87
34775,25,F,187,65
34776,23,F,179,70
34777,23,F,179,70
34778,23,M,198,100
34779,23,M,198,100
34780,23,M,198,100
34781,20,F,158,48
34782,33,F,172,58
34783,20,M,202,90
34784,20,M,202,90
34785,20,M,202,90
34786,27,F,170,67
34787,26,M,192,102
34788,23,M,183,75
34789,35,M,183,90
34790,24,F,191,79
34791,41,M,178,82
34792,45,M,178,95
34793,40,M,162,70
34794,27,M,178,69
34795,26,F,164,55
34796,24,M,192,156
34797,29,F,179,90
34798,26,F,171,58
34799,20,M,190,98
34800,26,M,193,96
34801,21,M,177,60
34802,22,M,179,71
34803,37,F,163,56
34804,26,M,200,110
34805,26,M,203,106
34806,23,M,180,73
34807,28,F,172,65
34808,23,M,164,52
34809,27,F,172,60
34810,21,M,173,60
34811,26,F,176,70
34812,25,M,194,88
34813,29,F,165,62
34814,18,M,179,60
34815,32,F,160,52
34816,21,F,173,64
34817,20,F,178,68
34818,29,M,200,105
34819,34,M,186,95
34820,30,F,164,57
34821,25,M,181,97
34822,28,M,192,105
34823,28,M,203,109
34824,23,M,202,97
34825,31,F,182,69
34826,31,F,182,69
34827,29,M,203,105
34828,22,M,165,62
34829,27,F,186,78
34830,30,F,167,60
34831,23,F,168,55
34832,29,F,188,77
34833,38,F,173,58
34834,36,F,173,59
34835,28,F,160,49
34836,25,M,187,84
34837,24,F,167,52
34838,26,M,186,75
34839,25,F,170,57
34840,25,F,170,57
34841,28,F,183,74
34842,19,M,178,85
34843,18,F,164,61
34844,23,M,178,72
34845,22,M,174,67
34846,34,F,178,59
34847,28,M,158,49
34848,22,F,183,60
34849,22,F,183,60
34850,24,M,178,76
34851,19,F,176,66
34852,25,M,182,71
34853,20,M,171,66
34854,26,M,181,68
34855,42,M,172,69
34856,20,M,193,84
34857,33,M,176,78
34858,22,F,181,67
34859,24,F,170,62
34860,23,M,188,82
34861,26,M,175,70
34862,33,M,190,96
34863,31,M,180,77
34864,26,F,181,70
34865,25,F,180,67
34866,22,F,185,75
34867,38,M,188,95
34868,23,M,195,95
34869,32,M,184,80
34870,25,F,180,74
34871,25,M,163,49
34872,32,F,175,64
34873,23,F,171,59
34874,23,F,171,59
34875,21,F,183,64
34876,28,F,171,58
34877,21,M,178,60
34878,21,M,190,65
34879,23,M,188,73
34880,27,F,170,55
34881,24,F,169,63
34882,28,M,178,72
34883,21,F,173,67
34884,21,F,170,39
34885,31,F,195,89
34886,25,M,190,91
34887,27,M,181,100
34888,27,M,181,100
34889,39,F,175,59
34890,25,M,160,59
34891,25,F,180,78
34892,29,F,183,78
34893,27,F,169,56
34894,27,F,169,56
34895,28,F,180,71
34896,19,F,168,68
34897,19,F,168,68
34898,25,M,173,65
34899,29,M,173,62
34900,27,F,175,72
34901,21,F,170,59
34902,21,F,170,59
34903,23,F,155,48
34904,30,M,185,79
34905,24,M,188,93
34906,24,M,188,93
34907,28,M,198,97
34908,32,F,173,77
34909,30,M,187,92
34910,24,M,170,64
34911,31,F,183,70
34912,27,M,178,70
34913,25,F,154,48
34914,29,M,196,90
34915,25,M,192,80
34916,28,F,157,55
34917,27,M,194,95
34918,31,M,202,95
34919,31,F,175,66
34920,32,M,180,81
34921,23,F,189,85
34922,25,M,186,80
34923,22,M,180,80
34924,22,M,180,80
34925,22,M,180,80
34926,24,F,168,49
34927,20,F,173,81
34928,24,M,180,88
34929,18,F,173,51
34930,23,M,180,65
34931,32,M,185,75
34932,30,F,162,57
